device,device_index,condition,frame,uniformity_percent
M1,1,M1_10mA_20C_0,frame_0022.png,49.90234375
M1,1,M1_10mA_20C_0,frame_0030.png,50.09765625
M1,1,M1_10mA_20C_0,frame_0032.png,49.90234375
M1,1,M1_10mA_20C_0,frame_0038.png,50.09765625
M1,1,M1_10mA_20C_0,frame_0039.png,49.853515625
M1,1,M1_10mA_20C_0,frame_0042.png,49.90234375
M1,1,M1_10mA_20C_0,frame_0043.png,49.90234375
M1,1,M1_10mA_20C_0,frame_0045.png,49.90234375
M1,1,M1_10mA_20C_0,frame_0046.png,49.90234375
M1,1,M1_10mA_20C_0,frame_0052.png,49.90234375
M1,1,M1_10mA_20C_0,frame_0059.png,49.90234375
M1,1,M1_10mA_20C_0,frame_0061.png,49.853515625
M1,1,M1_10mA_20C_0,frame_0072.png,49.951171875
M1,1,M1_10mA_20C_0,frame_0074.png,49.90234375
M1,1,M1_10mA_20C_0,frame_0078.png,49.90234375
M1,1,M1_10mA_20C_0,frame_0086.png,49.853515625
M1,1,M1_10mA_20C_0,frame_0090.png,49.90234375
M1,1,M1_10mA_20C_0,frame_0092.png,49.951171875
M1,1,M1_10mA_20C_0,frame_0096.png,49.90234375
M1,1,M1_10mA_20C_0,frame_0107.png,49.90234375
M1,1,M1_10mA_20C_0,frame_0111.png,49.90234375
M1,1,M1_10mA_20C_0,frame_0112.png,49.951171875
M1,1,M1_10mA_20C_0,frame_0113.png,49.90234375
M1,1,M1_10mA_20C_0,frame_0118.png,49.90234375
M1,1,M1_10mA_20C_0,frame_0121.png,49.90234375
M1,1,M1_10mA_20C_0,frame_0127.png,49.90234375
M1,1,M1_10mA_20C_0,frame_0129.png,49.90234375
M1,1,M1_10mA_20C_0,frame_0131.png,49.951171875
M1,1,M1_10mA_20C_0,frame_0134.png,49.90234375
M1,1,M1_10mA_20C_0,frame_0137.png,49.90234375
M1,1,M1_10mA_20C_0,frame_0143.png,49.90234375
M1,1,M1_10mA_20C_0,frame_0152.png,49.951171875
M1,1,M1_10mA_20C_0,frame_0153.png,49.90234375
M1,1,M1_10mA_20C_0,frame_0156.png,49.90234375
M1,1,M1_10mA_20C_0,frame_0157.png,49.90234375
M1,1,M1_10mA_20C_0,frame_0160.png,49.853515625
M1,1,M1_10mA_20C_0,frame_0161.png,49.853515625
M1,1,M1_10mA_20C_0,frame_0168.png,49.951171875
M1,1,M1_10mA_20C_0,frame_0175.png,49.853515625
M1,1,M1_10mA_20C_0,frame_0178.png,49.90234375
M1,1,M1_10mA_20C_0,frame_0180.png,49.90234375
M1,1,M1_10mA_20C_0,frame_0182.png,49.90234375
M1,1,M1_10mA_20C_0,frame_0186.png,49.853515625
M1,1,M1_10mA_20C_0,frame_0188.png,49.90234375
M1,1,M1_10mA_20C_0,frame_0195.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0028.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0031.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0033.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0034.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0040.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0044.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0045.png,50.0
M1,1,M1_10mA_30C_0,frame_0058.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0064.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0070.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0073.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0075.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0080.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0084.png,49.853515625
M1,1,M1_10mA_30C_0,frame_0085.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0086.png,50.0
M1,1,M1_10mA_30C_0,frame_0089.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0092.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0093.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0114.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0118.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0121.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0123.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0129.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0132.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0140.png,49.951171875
M1,1,M1_10mA_30C_0,frame_0142.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0144.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0148.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0152.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0154.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0155.png,49.951171875
M1,1,M1_10mA_30C_0,frame_0161.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0162.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0165.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0166.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0168.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0170.png,49.951171875
M1,1,M1_10mA_30C_0,frame_0174.png,50.0
M1,1,M1_10mA_30C_0,frame_0175.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0176.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0180.png,50.048828125
M1,1,M1_10mA_30C_0,frame_0187.png,49.365234375
M1,1,M1_10mA_30C_0,frame_0192.png,49.90234375
M1,1,M1_10mA_30C_0,frame_0194.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0032.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0033.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0038.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0039.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0040.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0042.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0047.png,49.951171875
M1,1,M1_10mA_40C_0,frame_0053.png,49.853515625
M1,1,M1_10mA_40C_0,frame_0063.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0067.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0069.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0073.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0080.png,49.951171875
M1,1,M1_10mA_40C_0,frame_0086.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0088.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0096.png,49.951171875
M1,1,M1_10mA_40C_0,frame_0102.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0106.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0107.png,49.951171875
M1,1,M1_10mA_40C_0,frame_0109.png,49.951171875
M1,1,M1_10mA_40C_0,frame_0112.png,49.853515625
M1,1,M1_10mA_40C_0,frame_0114.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0117.png,50.09765625
M1,1,M1_10mA_40C_0,frame_0123.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0125.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0128.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0129.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0136.png,49.951171875
M1,1,M1_10mA_40C_0,frame_0137.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0140.png,50.0
M1,1,M1_10mA_40C_0,frame_0147.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0157.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0162.png,50.0
M1,1,M1_10mA_40C_0,frame_0167.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0173.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0177.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0178.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0180.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0182.png,49.951171875
M1,1,M1_10mA_40C_0,frame_0184.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0185.png,49.951171875
M1,1,M1_10mA_40C_0,frame_0186.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0190.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0194.png,49.90234375
M1,1,M1_10mA_40C_0,frame_0195.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0026.png,50.1953125
M1,1,M1_20mA_20C_0,frame_0036.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0042.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0044.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0046.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0047.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0049.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0051.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0052.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0053.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0058.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0059.png,49.853515625
M1,1,M1_20mA_20C_0,frame_0063.png,49.951171875
M1,1,M1_20mA_20C_0,frame_0066.png,50.0
M1,1,M1_20mA_20C_0,frame_0067.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0069.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0070.png,49.853515625
M1,1,M1_20mA_20C_0,frame_0073.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0078.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0081.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0083.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0089.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0096.png,49.853515625
M1,1,M1_20mA_20C_0,frame_0097.png,50.0
M1,1,M1_20mA_20C_0,frame_0105.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0109.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0112.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0119.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0121.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0126.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0135.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0137.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0139.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0142.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0149.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0154.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0155.png,49.658203125
M1,1,M1_20mA_20C_0,frame_0157.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0163.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0164.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0171.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0173.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0180.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0183.png,49.90234375
M1,1,M1_20mA_20C_0,frame_0189.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0021.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0033.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0034.png,49.951171875
M1,1,M1_20mA_30C_0,frame_0037.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0038.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0050.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0052.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0053.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0054.png,49.951171875
M1,1,M1_20mA_30C_0,frame_0063.png,49.951171875
M1,1,M1_20mA_30C_0,frame_0064.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0067.png,49.951171875
M1,1,M1_20mA_30C_0,frame_0069.png,50.0
M1,1,M1_20mA_30C_0,frame_0071.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0075.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0076.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0082.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0084.png,50.0
M1,1,M1_20mA_30C_0,frame_0085.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0091.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0096.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0101.png,50.0
M1,1,M1_20mA_30C_0,frame_0102.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0104.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0109.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0113.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0122.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0129.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0131.png,50.0
M1,1,M1_20mA_30C_0,frame_0135.png,50.146484375
M1,1,M1_20mA_30C_0,frame_0138.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0139.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0146.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0147.png,49.951171875
M1,1,M1_20mA_30C_0,frame_0148.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0154.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0162.png,49.951171875
M1,1,M1_20mA_30C_0,frame_0165.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0179.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0187.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0189.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0192.png,49.90234375
M1,1,M1_20mA_30C_0,frame_0197.png,49.951171875
M1,1,M1_20mA_30C_0,frame_0198.png,49.951171875
M1,1,M1_20mA_30C_0,frame_0200.png,49.90234375
M1,1,M1_20mA_40C_0,frame_0014.png,49.951171875
M1,1,M1_20mA_40C_0,frame_0018.png,49.90234375
M1,1,M1_20mA_40C_0,frame_0021.png,49.951171875
M1,1,M1_20mA_40C_0,frame_0022.png,49.951171875
M1,1,M1_20mA_40C_0,frame_0023.png,49.90234375
M1,1,M1_20mA_40C_0,frame_0026.png,49.90234375
M1,1,M1_20mA_40C_0,frame_0027.png,49.853515625
M1,1,M1_20mA_40C_0,frame_0049.png,49.90234375
M1,1,M1_20mA_40C_0,frame_0052.png,49.90234375
M1,1,M1_20mA_40C_0,frame_0054.png,49.755859375
M1,1,M1_20mA_40C_0,frame_0055.png,49.90234375
M1,1,M1_20mA_40C_0,frame_0057.png,49.90234375
M1,1,M1_20mA_40C_0,frame_0061.png,49.951171875
M1,1,M1_20mA_40C_0,frame_0065.png,49.90234375
M1,1,M1_20mA_40C_0,frame_0069.png,50.09765625
M1,1,M1_20mA_40C_0,frame_0070.png,49.951171875
M1,1,M1_20mA_40C_0,frame_0072.png,49.90234375
M1,1,M1_20mA_40C_0,frame_0073.png,49.90234375
M1,1,M1_20mA_40C_0,frame_0074.png,49.90234375
M1,1,M1_20mA_40C_0,frame_0076.png,49.90234375
M1,1,M1_20mA_40C_0,frame_0080.png,49.90234375
M1,1,M1_20mA_40C_0,frame_0085.png,49.90234375
M1,1,M1_20mA_40C_0,frame_0090.png,49.90234375
M1,1,M1_20mA_40C_0,frame_0094.png,49.90234375
M1,1,M1_20mA_40C_0,frame_0096.png,49.90234375
M1,1,M1_20mA_40C_0,frame_0102.png,49.90234375
M1,1,M1_20mA_40C_0,frame_0103.png,49.90234375
M1,1,M1_20mA_40C_0,frame_0104.png,49.90234375
M1,1,M1_20mA_40C_0,frame_0119.png,50.048828125
M1,1,M1_20mA_40C_0,frame_0121.png,49.90234375
M1,1,M1_20mA_40C_0,frame_0136.png,50.09765625
M1,1,M1_20mA_40C_0,frame_0137.png,49.90234375
M1,1,M1_20mA_40C_0,frame_0139.png,49.90234375
M1,1,M1_20mA_40C_0,frame_0143.png,49.951171875
M1,1,M1_20mA_40C_0,frame_0144.png,49.90234375
M1,1,M1_20mA_40C_0,frame_0151.png,49.90234375
M1,1,M1_20mA_40C_0,frame_0152.png,50.048828125
M1,1,M1_20mA_40C_0,frame_0153.png,49.853515625
M1,1,M1_20mA_40C_0,frame_0160.png,49.90234375
M1,1,M1_20mA_40C_0,frame_0164.png,49.90234375
M1,1,M1_20mA_40C_0,frame_0168.png,49.951171875
M1,1,M1_20mA_40C_0,frame_0173.png,49.90234375
M1,1,M1_20mA_40C_0,frame_0181.png,49.90234375
M1,1,M1_20mA_40C_0,frame_0195.png,49.951171875
M1,1,M1_20mA_40C_0,frame_0200.png,50.244140625
M1,1,M1_30mA_20C_0,frame_0027.png,49.8046875
M1,1,M1_30mA_20C_0,frame_0028.png,49.853515625
M1,1,M1_30mA_20C_0,frame_0029.png,49.90234375
M1,1,M1_30mA_20C_0,frame_0031.png,49.951171875
M1,1,M1_30mA_20C_0,frame_0039.png,49.90234375
M1,1,M1_30mA_20C_0,frame_0044.png,50.146484375
M1,1,M1_30mA_20C_0,frame_0048.png,49.90234375
M1,1,M1_30mA_20C_0,frame_0053.png,49.90234375
M1,1,M1_30mA_20C_0,frame_0058.png,49.90234375
M1,1,M1_30mA_20C_0,frame_0063.png,49.90234375
M1,1,M1_30mA_20C_0,frame_0066.png,49.90234375
M1,1,M1_30mA_20C_0,frame_0067.png,49.853515625
M1,1,M1_30mA_20C_0,frame_0068.png,49.90234375
M1,1,M1_30mA_20C_0,frame_0069.png,49.8046875
M1,1,M1_30mA_20C_0,frame_0071.png,49.853515625
M1,1,M1_30mA_20C_0,frame_0075.png,49.853515625
M1,1,M1_30mA_20C_0,frame_0076.png,49.90234375
M1,1,M1_30mA_20C_0,frame_0078.png,49.951171875
M1,1,M1_30mA_20C_0,frame_0086.png,49.853515625
M1,1,M1_30mA_20C_0,frame_0091.png,49.90234375
M1,1,M1_30mA_20C_0,frame_0095.png,49.90234375
M1,1,M1_30mA_20C_0,frame_0099.png,49.90234375
M1,1,M1_30mA_20C_0,frame_0104.png,49.853515625
M1,1,M1_30mA_20C_0,frame_0105.png,49.853515625
M1,1,M1_30mA_20C_0,frame_0110.png,49.90234375
M1,1,M1_30mA_20C_0,frame_0119.png,49.70703125
M1,1,M1_30mA_20C_0,frame_0126.png,49.90234375
M1,1,M1_30mA_20C_0,frame_0129.png,49.8046875
M1,1,M1_30mA_20C_0,frame_0132.png,49.90234375
M1,1,M1_30mA_20C_0,frame_0138.png,49.90234375
M1,1,M1_30mA_20C_0,frame_0144.png,49.90234375
M1,1,M1_30mA_20C_0,frame_0146.png,49.853515625
M1,1,M1_30mA_20C_0,frame_0147.png,49.853515625
M1,1,M1_30mA_20C_0,frame_0152.png,49.90234375
M1,1,M1_30mA_20C_0,frame_0159.png,49.90234375
M1,1,M1_30mA_20C_0,frame_0161.png,50.09765625
M1,1,M1_30mA_20C_0,frame_0166.png,49.90234375
M1,1,M1_30mA_20C_0,frame_0168.png,49.90234375
M1,1,M1_30mA_20C_0,frame_0171.png,49.853515625
M1,1,M1_30mA_20C_0,frame_0174.png,49.853515625
M1,1,M1_30mA_20C_0,frame_0176.png,49.90234375
M1,1,M1_30mA_20C_0,frame_0184.png,49.853515625
M1,1,M1_30mA_20C_0,frame_0189.png,49.90234375
M1,1,M1_30mA_20C_0,frame_0197.png,49.951171875
M1,1,M1_30mA_20C_0,frame_0199.png,50.146484375
M1,1,M1_30mA_30C_0,frame_0020.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0023.png,49.609375
M1,1,M1_30mA_30C_0,frame_0024.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0032.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0033.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0034.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0041.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0044.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0063.png,49.951171875
M1,1,M1_30mA_30C_0,frame_0067.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0070.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0072.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0076.png,49.951171875
M1,1,M1_30mA_30C_0,frame_0078.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0081.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0082.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0084.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0096.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0097.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0100.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0110.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0112.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0113.png,49.951171875
M1,1,M1_30mA_30C_0,frame_0117.png,49.951171875
M1,1,M1_30mA_30C_0,frame_0119.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0121.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0131.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0138.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0142.png,49.8046875
M1,1,M1_30mA_30C_0,frame_0143.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0149.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0152.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0153.png,49.951171875
M1,1,M1_30mA_30C_0,frame_0156.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0157.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0162.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0164.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0172.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0179.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0181.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0183.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0189.png,49.90234375
M1,1,M1_30mA_30C_0,frame_0190.png,49.951171875
M1,1,M1_30mA_30C_0,frame_0193.png,50.0
M1,1,M1_30mA_30C_0,frame_0194.png,50.0
M1,1,M1_30mA_40C_0,frame_0034.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0041.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0042.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0043.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0044.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0058.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0059.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0065.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0066.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0069.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0070.png,50.0
M1,1,M1_30mA_40C_0,frame_0073.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0083.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0092.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0093.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0095.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0099.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0101.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0105.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0108.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0115.png,49.951171875
M1,1,M1_30mA_40C_0,frame_0117.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0118.png,49.853515625
M1,1,M1_30mA_40C_0,frame_0120.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0121.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0125.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0126.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0127.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0128.png,50.68359375
M1,1,M1_30mA_40C_0,frame_0131.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0134.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0137.png,49.853515625
M1,1,M1_30mA_40C_0,frame_0144.png,49.853515625
M1,1,M1_30mA_40C_0,frame_0154.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0159.png,49.755859375
M1,1,M1_30mA_40C_0,frame_0168.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0171.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0172.png,50.0
M1,1,M1_30mA_40C_0,frame_0173.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0174.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0179.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0188.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0189.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0193.png,49.90234375
M1,1,M1_30mA_40C_0,frame_0196.png,49.90234375
M2,2,M2_10mA_20C_0,frame_0025.png,50.634765625
M2,2,M2_10mA_20C_0,frame_0026.png,50.634765625
M2,2,M2_10mA_20C_0,frame_0027.png,50.68359375
M2,2,M2_10mA_20C_0,frame_0037.png,50.537109375
M2,2,M2_10mA_20C_0,frame_0044.png,50.537109375
M2,2,M2_10mA_20C_0,frame_0047.png,50.9765625
M2,2,M2_10mA_20C_0,frame_0048.png,50.244140625
M2,2,M2_10mA_20C_0,frame_0054.png,50.341796875
M2,2,M2_10mA_20C_0,frame_0061.png,50.537109375
M2,2,M2_10mA_20C_0,frame_0064.png,50.634765625
M2,2,M2_10mA_20C_0,frame_0066.png,50.439453125
M2,2,M2_10mA_20C_0,frame_0069.png,50.634765625
M2,2,M2_10mA_20C_0,frame_0079.png,50.87890625
M2,2,M2_10mA_20C_0,frame_0080.png,50.5859375
M2,2,M2_10mA_20C_0,frame_0085.png,50.5859375
M2,2,M2_10mA_20C_0,frame_0089.png,50.634765625
M2,2,M2_10mA_20C_0,frame_0094.png,50.537109375
M2,2,M2_10mA_20C_0,frame_0108.png,50.68359375
M2,2,M2_10mA_20C_0,frame_0111.png,50.390625
M2,2,M2_10mA_20C_0,frame_0119.png,50.537109375
M2,2,M2_10mA_20C_0,frame_0123.png,50.634765625
M2,2,M2_10mA_20C_0,frame_0125.png,50.537109375
M2,2,M2_10mA_20C_0,frame_0126.png,50.390625
M2,2,M2_10mA_20C_0,frame_0127.png,50.5859375
M2,2,M2_10mA_20C_0,frame_0134.png,50.390625
M2,2,M2_10mA_20C_0,frame_0135.png,50.537109375
M2,2,M2_10mA_20C_0,frame_0136.png,50.48828125
M2,2,M2_10mA_20C_0,frame_0137.png,50.439453125
M2,2,M2_10mA_20C_0,frame_0141.png,50.537109375
M2,2,M2_10mA_20C_0,frame_0143.png,50.390625
M2,2,M2_10mA_20C_0,frame_0153.png,50.244140625
M2,2,M2_10mA_20C_0,frame_0162.png,50.48828125
M2,2,M2_10mA_20C_0,frame_0163.png,50.537109375
M2,2,M2_10mA_20C_0,frame_0164.png,50.48828125
M2,2,M2_10mA_20C_0,frame_0168.png,50.537109375
M2,2,M2_10mA_20C_0,frame_0171.png,50.830078125
M2,2,M2_10mA_20C_0,frame_0173.png,50.5859375
M2,2,M2_10mA_20C_0,frame_0176.png,50.48828125
M2,2,M2_10mA_20C_0,frame_0178.png,50.537109375
M2,2,M2_10mA_20C_0,frame_0179.png,50.537109375
M2,2,M2_10mA_20C_0,frame_0194.png,50.68359375
M2,2,M2_10mA_20C_0,frame_0195.png,50.439453125
M2,2,M2_10mA_20C_0,frame_0196.png,50.1953125
M2,2,M2_10mA_20C_0,frame_0197.png,50.634765625
M2,2,M2_10mA_20C_0,frame_0200.png,50.5859375
M2,2,M2_10mA_30C_0,frame_0029.png,50.830078125
M2,2,M2_10mA_30C_0,frame_0038.png,50.48828125
