device,condition,frame,quality_template_corr,quality_gate_passed,orientation_margin,orientation_gate_passed,pose_initial_corr,pose_final_corr,pose_refined,pose_attempted,pose_gate_passed,pose_angle_deg,pose_scale,pose_tx32,pose_ty32,raw_mismatch_bits,raw_hd,observed_ones,observed_uniformity_percent,decoder_attempted,decoder_converged,decoder_iterations,unsatisfied_checks,estimated_error_bits,exact_reference_recovered,accepted,outcome_stage
M9,M9_10mA_40C_0,frame_0099.png,0.718007504940033,True,,True,0.718007504940033,0.718007504940033,False,False,True,0.0,1.0,0.0,0.0,1,0.00048828125,1055,51.513671875,True,True,1,0,1,True,True,accepted
M9,M9_10mA_40C_0,frame_0103.png,0.7075219750404358,True,,True,0.7075219750404358,0.7075219750404358,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_10mA_40C_0,frame_0111.png,0.7427527904510498,True,,True,0.7427527904510498,0.7427527904510498,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_10mA_40C_0,frame_0112.png,0.7584546208381653,True,,True,0.7584546208381653,0.7584546208381653,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_10mA_40C_0,frame_0114.png,0.6812297105789185,True,,True,0.6812297105789185,0.6812297105789185,False,False,True,0.0,1.0,0.0,0.0,5,0.00244140625,1055,51.513671875,True,True,1,0,5,True,True,accepted
M9,M9_10mA_40C_0,frame_0122.png,0.6749533414840698,True,,True,0.6749533414840698,0.6749533414840698,False,False,True,0.0,1.0,0.0,0.0,32,0.015625,1052,51.3671875,True,True,1,0,32,True,True,accepted
M9,M9_10mA_40C_0,frame_0124.png,0.7403265833854675,True,,True,0.7403265833854675,0.7403265833854675,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_10mA_40C_0,frame_0126.png,0.7475076913833618,True,,True,0.7475076913833618,0.7475076913833618,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_10mA_40C_0,frame_0132.png,0.7324503660202026,True,,True,0.7324503660202026,0.7324503660202026,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_10mA_40C_0,frame_0134.png,0.7424778342247009,True,,True,0.7424778342247009,0.7424778342247009,False,False,True,0.0,1.0,0.0,0.0,9,0.00439453125,1057,51.611328125,True,True,1,0,9,True,True,accepted
M9,M9_10mA_40C_0,frame_0142.png,0.7330377697944641,True,,True,0.7330377697944641,0.7330377697944641,False,False,True,0.0,1.0,0.0,0.0,1,0.00048828125,1055,51.513671875,True,True,1,0,1,True,True,accepted
M9,M9_10mA_40C_0,frame_0144.png,0.7130229473114014,True,,True,0.7130229473114014,0.7130229473114014,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_10mA_40C_0,frame_0152.png,0.6975343227386475,True,,True,0.6975343227386475,0.6975343227386475,False,False,True,0.0,1.0,0.0,0.0,10,0.0048828125,1052,51.3671875,True,True,1,0,10,True,True,accepted
M9,M9_10mA_40C_0,frame_0156.png,0.7038635015487671,True,,True,0.7038635015487671,0.7038635015487671,False,False,True,0.0,1.0,0.0,0.0,4,0.001953125,1054,51.46484375,True,True,1,0,4,True,True,accepted
M9,M9_10mA_40C_0,frame_0167.png,0.7357264161109924,True,,True,0.7357264161109924,0.7357264161109924,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_10mA_40C_0,frame_0169.png,0.7410712838172913,True,,True,0.7410712838172913,0.7410712838172913,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_10mA_40C_0,frame_0177.png,0.737809956073761,True,,True,0.737809956073761,0.737809956073761,False,False,True,0.0,1.0,0.0,0.0,2,0.0009765625,1054,51.46484375,True,True,1,0,2,True,True,accepted
M9,M9_10mA_40C_0,frame_0180.png,0.7392237782478333,True,,True,0.7392237782478333,0.7392237782478333,False,False,True,0.0,1.0,0.0,0.0,7,0.00341796875,1059,51.708984375,True,True,1,0,7,True,True,accepted
M9,M9_10mA_40C_0,frame_0184.png,0.7480660080909729,True,,True,0.7480660080909729,0.7480660080909729,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_10mA_40C_0,frame_0186.png,0.6926560401916504,True,,True,0.6926560401916504,0.6926560401916504,False,False,True,0.0,1.0,0.0,0.0,1,0.00048828125,1055,51.513671875,True,True,1,0,1,True,True,accepted
M9,M9_10mA_40C_0,frame_0187.png,0.7331570982933044,True,,True,0.7331570982933044,0.7331570982933044,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_10mA_40C_0,frame_0195.png,0.7165054082870483,True,,True,0.7165054082870483,0.7165054082870483,False,False,True,0.0,1.0,0.0,0.0,3,0.00146484375,1053,51.416015625,True,True,1,0,3,True,True,accepted
M9,M9_10mA_40C_0,frame_0197.png,0.681835412979126,True,,True,0.681835412979126,0.681835412979126,False,False,True,0.0,1.0,0.0,0.0,13,0.00634765625,1059,51.708984375,True,True,1,0,13,True,True,accepted
M9,M9_20mA_20C_0,frame_0031.png,0.8120855689048767,True,,True,0.8120855689048767,0.8120855689048767,False,False,True,0.0,1.0,0.0,0.0,11,0.00537109375,1055,51.513671875,True,True,1,0,11,True,True,accepted
M9,M9_20mA_20C_0,frame_0032.png,0.8498628735542297,True,,True,0.8498628735542297,0.8498628735542297,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0038.png,0.7778525352478027,True,,True,0.7778525352478027,0.7778525352478027,False,False,True,0.0,1.0,0.0,0.0,45,0.02197265625,1053,51.416015625,True,True,2,0,45,True,True,accepted
M9,M9_20mA_20C_0,frame_0042.png,0.8470866084098816,True,,True,0.8470866084098816,0.8470866084098816,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0044.png,0.8347000479698181,True,,True,0.8347000479698181,0.8347000479698181,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0045.png,0.8365222811698914,True,,True,0.8365222811698914,0.8365222811698914,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0048.png,0.8266516327857971,True,,True,0.8266516327857971,0.8266516327857971,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0056.png,0.8478367328643799,True,,True,0.8478367328643799,0.8478367328643799,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0057.png,0.8393189907073975,True,,True,0.8393189907073975,0.8393189907073975,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0061.png,0.8094011545181274,True,,True,0.8094011545181274,0.8094011545181274,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0064.png,0.8426324725151062,True,,True,0.8426324725151062,0.8426324725151062,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0071.png,0.846410870552063,True,,True,0.846410870552063,0.846410870552063,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0075.png,0.8439082503318787,True,,True,0.8439082503318787,0.8439082503318787,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0077.png,0.8445997834205627,True,,True,0.8445997834205627,0.8445997834205627,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0083.png,0.8371449708938599,True,,True,0.8371449708938599,0.8371449708938599,False,False,True,0.0,1.0,0.0,0.0,9,0.00439453125,1057,51.611328125,True,True,1,0,9,True,True,accepted
M9,M9_20mA_20C_0,frame_0085.png,0.7884434461593628,True,,True,0.7884434461593628,0.7884434461593628,False,False,True,0.0,1.0,0.0,0.0,35,0.01708984375,1063,51.904296875,True,True,1,0,35,True,True,accepted
M9,M9_20mA_20C_0,frame_0087.png,0.8015570640563965,True,,True,0.8015570640563965,0.8015570640563965,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0088.png,0.8189969062805176,True,,True,0.8189969062805176,0.8189969062805176,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0091.png,0.8462379574775696,True,,True,0.8462379574775696,0.8462379574775696,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0094.png,0.8249235153198242,True,,True,0.8249235153198242,0.8249235153198242,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0100.png,0.8126314282417297,True,,True,0.8126314282417297,0.8126314282417297,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0105.png,0.8403752446174622,True,,True,0.8403752446174622,0.8403752446174622,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0109.png,0.8258763551712036,True,,True,0.8258763551712036,0.8258763551712036,False,False,True,0.0,1.0,0.0,0.0,7,0.00341796875,1061,51.806640625,True,True,1,0,7,True,True,accepted
M9,M9_20mA_20C_0,frame_0111.png,0.827212929725647,True,,True,0.827212929725647,0.827212929725647,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0118.png,0.8172652125358582,True,,True,0.8172652125358582,0.8172652125358582,False,False,True,0.0,1.0,0.0,0.0,1,0.00048828125,1057,51.611328125,True,True,1,0,1,True,True,accepted
M9,M9_20mA_20C_0,frame_0122.png,0.8408752083778381,True,,True,0.8408752083778381,0.8408752083778381,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0125.png,0.8284646272659302,True,,True,0.8284646272659302,0.8284646272659302,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0132.png,0.8183361291885376,True,,True,0.8183361291885376,0.8183361291885376,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0134.png,0.7619876861572266,True,,True,0.7619876861572266,0.7619876861572266,False,False,True,0.0,1.0,0.0,0.0,11,0.00537109375,1057,51.611328125,True,True,1,0,11,True,True,accepted
M9,M9_20mA_20C_0,frame_0136.png,0.8455832004547119,True,,True,0.8455832004547119,0.8455832004547119,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0138.png,0.8142108917236328,True,,True,0.8142108917236328,0.8142108917236328,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0144.png,0.7995312213897705,True,,True,0.7995312213897705,0.7995312213897705,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0146.png,0.8154852390289307,True,,True,0.8154852390289307,0.8154852390289307,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0150.png,0.8274239897727966,True,,True,0.8274239897727966,0.8274239897727966,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0160.png,0.8398935794830322,True,,True,0.8398935794830322,0.8398935794830322,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0166.png,0.817832887172699,True,,True,0.817832887172699,0.817832887172699,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0168.png,0.8378815054893494,True,,True,0.8378815054893494,0.8378815054893494,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0173.png,0.8107114434242249,True,,True,0.8107114434242249,0.8107114434242249,False,False,True,0.0,1.0,0.0,0.0,4,0.001953125,1056,51.5625,True,True,1,0,4,True,True,accepted
M9,M9_20mA_20C_0,frame_0174.png,0.8369384407997131,True,,True,0.8369384407997131,0.8369384407997131,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0176.png,0.8070026636123657,True,,True,0.8070026636123657,0.8070026636123657,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0189.png,0.8261134624481201,True,,True,0.8261134624481201,0.8261134624481201,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0194.png,0.8321555852890015,True,,True,0.8321555852890015,0.8321555852890015,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0195.png,0.8421007394790649,True,,True,0.8421007394790649,0.8421007394790649,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_20C_0,frame_0197.png,0.8364696502685547,True,,True,0.8364696502685547,0.8364696502685547,False,False,True,0.0,1.0,0.0,0.0,3,0.00146484375,1057,51.611328125,True,True,1,0,3,True,True,accepted
M9,M9_20mA_20C_0,frame_0199.png,0.8020786643028259,True,,True,0.8020786643028259,0.8020786643028259,False,False,True,0.0,1.0,0.0,0.0,8,0.00390625,1060,51.7578125,True,True,1,0,8,True,True,accepted
M9,M9_20mA_30C_0,frame_0023.png,0.7814158201217651,True,,True,0.7814158201217651,0.7814158201217651,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0028.png,0.7649542093276978,True,,True,0.7649542093276978,0.7649542093276978,False,False,True,0.0,1.0,0.0,0.0,1,0.00048828125,1055,51.513671875,True,True,1,0,1,True,True,accepted
M9,M9_20mA_30C_0,frame_0029.png,0.7717289328575134,True,,True,0.7717289328575134,0.7717289328575134,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0035.png,0.7620121836662292,True,,True,0.7620121836662292,0.7620121836662292,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0040.png,0.7828991413116455,True,,True,0.7828991413116455,0.7828991413116455,False,False,True,0.0,1.0,0.0,0.0,3,0.00146484375,1059,51.708984375,True,True,1,0,3,True,True,accepted
M9,M9_20mA_30C_0,frame_0041.png,0.7758342623710632,True,,True,0.7758342623710632,0.7758342623710632,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0043.png,0.7390272617340088,True,,True,0.7390272617340088,0.7390272617340088,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0046.png,0.7313941717147827,True,,True,0.7313941717147827,0.7313941717147827,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0047.png,0.7548940181732178,True,,True,0.7548940181732178,0.7548940181732178,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0052.png,0.7629513740539551,True,,True,0.7629513740539551,0.7629513740539551,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0064.png,0.7234556078910828,True,,True,0.7234556078910828,0.7234556078910828,False,False,True,0.0,1.0,0.0,0.0,29,0.01416015625,1055,51.513671875,True,True,2,0,29,True,True,accepted
M9,M9_20mA_30C_0,frame_0068.png,0.7666952610015869,True,,True,0.7666952610015869,0.7666952610015869,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0073.png,0.7199803590774536,True,,True,0.7199803590774536,0.7199803590774536,False,False,True,0.0,1.0,0.0,0.0,1,0.00048828125,1055,51.513671875,True,True,1,0,1,True,True,accepted
M9,M9_20mA_30C_0,frame_0075.png,0.7396995425224304,True,,True,0.7396995425224304,0.7396995425224304,False,False,True,0.0,1.0,0.0,0.0,4,0.001953125,1056,51.5625,True,True,1,0,4,True,True,accepted
M9,M9_20mA_30C_0,frame_0079.png,0.7369046807289124,True,,True,0.7369046807289124,0.7369046807289124,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0085.png,0.7705612778663635,True,,True,0.7705612778663635,0.7705612778663635,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0092.png,0.7735416293144226,True,,True,0.7735416293144226,0.7735416293144226,False,False,True,0.0,1.0,0.0,0.0,2,0.0009765625,1056,51.5625,True,True,1,0,2,True,True,accepted
M9,M9_20mA_30C_0,frame_0096.png,0.7702676653862,True,,True,0.7702676653862,0.7702676653862,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0100.png,0.7620056867599487,True,,True,0.7620056867599487,0.7620056867599487,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0105.png,0.7658158540725708,True,,True,0.7658158540725708,0.7658158540725708,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0112.png,0.7702204585075378,True,,True,0.7702204585075378,0.7702204585075378,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0114.png,0.7757644057273865,True,,True,0.7757644057273865,0.7757644057273865,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0122.png,0.775719940662384,True,,True,0.775719940662384,0.775719940662384,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0123.png,0.7167419791221619,True,,True,0.7167419791221619,0.7167419791221619,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0133.png,0.7778672575950623,True,,True,0.7778672575950623,0.7778672575950623,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0138.png,0.7434030175209045,True,,True,0.7434030175209045,0.7434030175209045,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0149.png,0.7627018094062805,True,,True,0.7627018094062805,0.7627018094062805,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0152.png,0.7536441087722778,True,,True,0.7536441087722778,0.7536441087722778,False,False,True,0.0,1.0,0.0,0.0,9,0.00439453125,1059,51.708984375,True,True,1,0,9,True,True,accepted
M9,M9_20mA_30C_0,frame_0155.png,0.7367743849754333,True,,True,0.7367743849754333,0.7367743849754333,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0157.png,0.780415952205658,True,,True,0.780415952205658,0.780415952205658,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0168.png,0.7477583885192871,True,,True,0.7477583885192871,0.7477583885192871,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0174.png,0.7649383544921875,True,,True,0.7649383544921875,0.7649383544921875,False,False,True,0.0,1.0,0.0,0.0,1,0.00048828125,1055,51.513671875,True,True,1,0,1,True,True,accepted
M9,M9_20mA_30C_0,frame_0175.png,0.7485381960868835,True,,True,0.7485381960868835,0.7485381960868835,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0177.png,0.7671394348144531,True,,True,0.7671394348144531,0.7671394348144531,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0179.png,0.7663233876228333,True,,True,0.7663233876228333,0.7663233876228333,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0180.png,0.7721457481384277,True,,True,0.7721457481384277,0.7721457481384277,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0182.png,0.7561094760894775,True,,True,0.7561094760894775,0.7561094760894775,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0183.png,0.7590671181678772,True,,True,0.7590671181678772,0.7590671181678772,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0185.png,0.7718814015388489,True,,True,0.7718814015388489,0.7718814015388489,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0187.png,0.7793148159980774,True,,True,0.7793148159980774,0.7793148159980774,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0188.png,0.7654091119766235,True,,True,0.7654091119766235,0.7654091119766235,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0189.png,0.7791023254394531,True,,True,0.7791023254394531,0.7791023254394531,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0190.png,0.7888167500495911,True,,True,0.7888167500495911,0.7888167500495911,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_30C_0,frame_0197.png,0.7269307971000671,True,,True,0.7269307971000671,0.7269307971000671,False,False,True,0.0,1.0,0.0,0.0,25,0.01220703125,1055,51.513671875,True,True,2,0,25,True,True,accepted
M9,M9_20mA_30C_0,frame_0200.png,0.7739954590797424,True,,True,0.7739954590797424,0.7739954590797424,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_40C_0,frame_0009.png,0.7669373154640198,True,,True,0.7669373154640198,0.7669373154640198,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_40C_0,frame_0010.png,0.7608879804611206,True,,True,0.7608879804611206,0.7608879804611206,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_40C_0,frame_0021.png,0.7584560513496399,True,,True,0.7584560513496399,0.7584560513496399,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_40C_0,frame_0022.png,0.6907098293304443,True,,True,0.6907098293304443,0.6907098293304443,False,False,True,0.0,1.0,0.0,0.0,25,0.01220703125,1055,51.513671875,True,True,1,0,25,True,True,accepted
M9,M9_20mA_40C_0,frame_0036.png,0.7498636245727539,True,,True,0.7498636245727539,0.7498636245727539,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_40C_0,frame_0037.png,0.7435608506202698,True,,True,0.7435608506202698,0.7435608506202698,False,False,True,0.0,1.0,0.0,0.0,2,0.0009765625,1054,51.46484375,True,True,1,0,2,True,True,accepted
M9,M9_20mA_40C_0,frame_0038.png,0.7663379907608032,True,,True,0.7663379907608032,0.7663379907608032,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_40C_0,frame_0050.png,0.7570582032203674,True,,True,0.7570582032203674,0.7570582032203674,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_40C_0,frame_0057.png,0.7215561866760254,True,,True,0.7215561866760254,0.7215561866760254,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_40C_0,frame_0058.png,0.7687210440635681,True,,True,0.7687210440635681,0.7687210440635681,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_40C_0,frame_0061.png,0.7636343836784363,True,,True,0.7636343836784363,0.7636343836784363,False,False,True,0.0,1.0,0.0,0.0,0,0.0,1056,51.5625,True,True,0,0,0,True,True,accepted
M9,M9_20mA_40C_0,frame_0070.png,0.7384947538375854,True,,True,0.7384947538375854,0.7384947538375854,False,False,True,0.0,1.0,0.0,0.0,1,0.00048828125,1055,51.513671875,True,True,1,0,1,True,True,accepted
